InvoiceNumber	Date	ProductCode	TotalCost	TotalSalesAmount	SalesPersonCode	FirstName	LastName	Country
INV0140	2013/2/1	BIKE4065	270.6075	360.81	usr018	Roy	Jackson	Russia
INV0207	2015/4/16	CLTH4215	806.25	1075	usr012	Terry	Ruiz	Russia
INV0211	2013/9/1	BIKE4065	270.6075	360.81	usr040	Judy	Snyder	Russia
INV0227	2014/1/15	CLTH4665	73.35	97.8	usr027	Patricia	Jacobs	Russia
INV0236	2014/6/12	CLTH4665	806.85	1075.8	usr047	Martin	King	Russia
INV0285	2014/1/10	BIKE4515	750.195	1000.26	usr026	Ralph	Ramos	Russia
INV0288	2016/1/31	CLTH4665	1002.45	1336.6	usr034	Gloria	Fisher	Russia
INV0290	2013/1/11	CLTH4665	806.85	1075.8	usr023	Randy	Brown	Russia
INV0303	2015/12/25	CLTH4665	97.8	130.4	usr025	David	Carr	Russia
INV0333	2013/9/2	CLTH4215	581.25	775	usr009	Andrew	Andrews	Russia
INV0368	2015/8/7	ACCE4815	2227.05	2969.4	usr021	Doris	Jones	Russia
INV0373	2015/12/7	BIKE4065	90.2025	120.27	usr042	Jessica	Larson	Russia
INV0388	2014/8/19	ACCE4965	1619.97	2159.96	usr036	Nicole	Mendoza	Russia
INV0389	2015/8/21	ACCE4965	1214.9775	1619.97	usr044	Clarence	Ortiz	Russia
INV0404	2013/2/20	CLTH4215	450	600	usr045	Frances	Walker	Russia
INV0420	2013/7/1	BIKE4515	250.065	333.42	usr024	Barbara	Martinez	Russia
INV0432	2013/11/22	BIKE4065	270.6075	360.81	usr004	Willie	Montgomery	Russia
INV0445	2013/8/6	CLTH4215	881.25	1175	usr023	Randy	Brown	Russia
INV0504	2014/3/3	CLTH4665	97.8	130.4	usr004	Willie	Montgomery	Russia
INV0521	2013/9/19	CLTH4665	684.6	912.8	usr004	Willie	Montgomery	Russia
INV0522	2014/6/26	ACCE4815	1670.2875	2227.05	usr027	Patricia	Jacobs	Russia
INV0533	2015/12/15	BIKE3615	758.745	1011.66	usr046	Kathleen	Scott	Russia
INV0534	2014/3/7	BIKE4515	500.13	666.84	usr042	Jessica	Larson	Russia
INV0540	2013/10/14	CLTH4215	843.75	1125	usr048	Debra	Riley	Russia
INV0544	2015/8/21	ACCE4815	556.7625	742.35	usr050	Maria	Stanley	Russia
INV0546	2015/8/18	BIKE4065	180.405	240.54	usr018	Roy	Jackson	Russia
INV0553	2013/7/19	CLTH4215	881.25	1175	usr024	Barbara	Martinez	Russia
INV0555	2015/7/27	BIKE4515	750.195	1000.26	usr022	Elizabeth	Weaver	Russia
INV0595	2014/12/2	CLTH4215	450	600	usr003	Wayne	Parker	Russia
INV0598	2014/7/13	BIKE4065	90.2025	120.27	usr005	Annie	Fox	Russia
INV0601	2013/4/29	CLTH4215	806.25	1075	usr006	Dorothy	Garrett	Russia
INV0604	2015/3/8	CLTH4215	75	100	usr048	Debra	Riley	Russia
INV0609	2015/10/1	BIKE4515	250.065	333.42	usr011	Edward	Kennedy	Russia
INV0628	2013/5/24	BIKE3615	1011.66	1348.88	usr020	Bobby	Bishop	Russia
INV0632	2015/10/3	CLTH4215	131.25	175	usr019	William	Grant	Russia
INV0658	2014/9/10	ACCE4965	1619.97	2159.96	usr023	Randy	Brown	Russia
INV0664	2014/3/22	BIKE4515	250.065	333.42	usr032	Joe	Perry	Russia
INV0667	2014/10/9	CLTH4665	1222.5	1630	usr013	Louis	Rice	Russia
INV0670	2013/2/15	ACCE4965	404.9925	539.99	usr037	Samuel	Martin	Russia
INV0673	2014/8/29	BIKE3615	1264.575	1686.1	usr004	Willie	Montgomery	Russia
INV0685	2014/1/16	BIKE4515	750.195	1000.26	usr011	Edward	Kennedy	Russia
INV0691	2015/9/16	BIKE4515	500.13	666.84	usr004	Willie	Montgomery	Russia
INV0692	2015/3/20	ACCE4965	1619.97	2159.96	usr033	Keith	Cox	Russia
INV0700	2015/7/29	BIKE3615	1264.575	1686.1	usr033	Keith	Cox	Russia
INV0706	2016/4/16	BIKE3615	1011.66	1348.88	usr023	Randy	Brown	Russia
INV0709	2015/2/26	ACCE4965	2024.9625	2699.95	usr021	Doris	Jones	Russia
INV0711	2014/5/12	BIKE4065	180.405	240.54	usr027	Patricia	Jacobs	Russia
INV0720	2014/4/6	ACCE4815	1113.525	1484.7	usr018	Roy	Jackson	Russia
INV0755	2015/5/28	ACCE4965	2024.9625	2699.95	usr027	Patricia	Jacobs	Russia
INV0778	2015/2/15	BIKE4065	360.81	481.08	usr006	Dorothy	Garrett	Russia
INV0808	2013/8/26	ACCE4965	404.9925	539.99	usr035	Willie	Jackson	Russia
INV0812	2015/7/30	ACCE4965	404.9925	539.99	usr032	Joe	Perry	Russia
INV0829	2014/9/24	BIKE4515	1250.325	1667.1	usr039	Samuel	Cruz	Russia
INV0832	2015/2/27	CLTH4665	244.5	326	usr043	Raymond	Johnston	Russia
INV0840	2014/3/5	ACCE4815	1113.525	1484.7	usr021	Doris	Jones	Russia
INV0844	2015/12/10	BIKE3615	1264.575	1686.1	usr037	Samuel	Martin	Russia
INV0858	2014/1/14	BIKE3615	1011.66	1348.88	usr041	Lillian	Mills	Russia
INV0859	2013/4/1	BIKE4515	750.195	1000.26	usr004	Willie	Montgomery	Russia
INV0879	2016/3/3	BIKE3615	758.745	1011.66	usr029	Kelly	Howell	Russia
INV0891	2015/12/19	BIKE4065	90.2025	120.27	usr008	Rachel	Arnold	Russia
INV0901	2013/10/12	CLTH4665	1100.25	1467	usr036	Nicole	Mendoza	Russia
INV0912	2014/10/16	ACCE4815	1670.2875	2227.05	usr033	Keith	Cox	Russia
INV0913	2014/2/21	ACCE4965	1214.9775	1619.97	usr045	Frances	Walker	Russia
INV0931	2016/1/12	BIKE3615	1264.575	1686.1	usr029	Kelly	Howell	Russia
INV0932	2013/12/3	CLTH4215	93.75	125	usr013	Louis	Rice	Russia
INV0937	2015/6/2	BIKE3615	1264.575	1686.1	usr042	Jessica	Larson	Russia
INV0958	2014/11/17	ACCE4965	404.9925	539.99	usr004	Willie	Montgomery	Russia
INV0975	2015/3/30	ACCE4815	2227.05	2969.4	usr029	Kelly	Howell	Russia
INV0990	2015/6/28	CLTH4665	855.75	1141	usr003	Wayne	Parker	Russia
INV0992	2013/10/21	CLTH4215	262.5	350	usr008	Rachel	Arnold	Russia
INV0997	2014/4/3	CLTH4665	953.55	1271.4	usr039	Samuel	Cruz	Russia
INV1023	2015/9/16	BIKE4065	90.2025	120.27	usr041	Lillian	Mills	Russia
INV1026	2013/10/1	BIKE4065	451.0125	601.35	usr043	Raymond	Johnston	Russia
INV1028	2014/1/3	CLTH4665	244.5	326	usr003	Wayne	Parker	Russia
INV1035	2015/7/14	BIKE4065	451.0125	601.35	usr001	Elizabeth	Hayes	Russia
INV1039	2014/7/21	CLTH4215	318.75	425	usr022	Elizabeth	Weaver	Russia
INV1055	2015/11/12	BIKE3615	758.745	1011.66	usr025	David	Carr	Russia
INV1059	2015/4/25	ACCE4965	2024.9625	2699.95	usr033	Keith	Cox	Russia
INV1079	2014/9/6	CLTH4665	440.1	586.8	usr010	Gregory	Sanders	Russia
INV1084	2015/10/24	ACCE4965	1619.97	2159.96	usr004	Willie	Montgomery	Russia
INV1097	2015/7/7	ACCE4815	2227.05	2969.4	usr044	Clarence	Ortiz	Russia
INV1103	2014/3/27	ACCE4965	404.9925	539.99	usr032	Joe	Perry	Russia
INV1106	2014/10/10	BIKE4515	1000.26	1333.68	usr022	Elizabeth	Weaver	Russia
INV1111	2013/5/29	CLTH4215	487.5	650	usr006	Dorothy	Garrett	Russia
INV1128	2014/5/23	BIKE4515	1250.325	1667.1	usr010	Gregory	Sanders	Russia
INV1133	2014/12/3	ACCE4965	404.9925	539.99	usr023	Randy	Brown	Russia
INV1134	2015/5/5	ACCE4815	1113.525	1484.7	usr029	Kelly	Howell	Russia
INV1146	2016/4/10	BIKE4515	250.065	333.42	usr008	Rachel	Arnold	Russia
INV1152	2015/3/13	ACCE4965	2024.9625	2699.95	usr008	Rachel	Arnold	Russia
INV1154	2014/4/11	ACCE4965	1619.97	2159.96	usr003	Wayne	Parker	Russia
INV1167	2015/6/18	BIKE3615	505.83	674.44	usr006	Dorothy	Garrett	Russia
INV1170	2014/11/23	ACCE4815	2783.8125	3711.75	usr024	Barbara	Martinez	Russia
INV1188	2013/2/17	ACCE4965	2024.9625	2699.95	usr041	Lillian	Mills	Russia
INV1195	2016/1/30	BIKE4065	270.6075	360.81	usr033	Keith	Cox	Russia
INV1203	2015/11/11	CLTH4665	48.9	65.2	usr041	Lillian	Mills	Russia
INV1235	2014/5/13	CLTH4215	900	1200	usr018	Roy	Jackson	Russia
INV1244	2013/5/29	BIKE3615	505.83	674.44	usr023	Randy	Brown	Russia
INV1256	2015/6/29	BIKE4065	270.6075	360.81	usr010	Gregory	Sanders	Russia
INV1273	2015/7/23	BIKE4065	451.0125	601.35	usr038	Douglas	Jenkins	Russia
INV1290	2014/12/2	BIKE3615	505.83	674.44	usr035	Willie	Jackson	Russia
INV1295	2014/3/23	ACCE4815	556.7625	742.35	usr035	Willie	Jackson	Russia
INV1323	2015/11/21	ACCE4815	556.7625	742.35	usr029	Kelly	Howell	Russia
INV1347	2013/6/4	BIKE4515	500.13	666.84	usr036	Nicole	Mendoza	Russia
INV1354	2015/5/27	ACCE4815	556.7625	742.35	usr032	Joe	Perry	Russia
INV1357	2016/1/19	BIKE3615	1011.66	1348.88	usr030	Frank	Fernandez	Russia
INV1367	2016/2/20	BIKE4065	451.0125	601.35	usr003	Wayne	Parker	Russia
INV1385	2014/7/21	ACCE4965	809.985	1079.98	usr032	Joe	Perry	Russia
INV1388	2013/2/28	BIKE4515	750.195	1000.26	usr003	Wayne	Parker	Russia
INV1400	2015/2/4	ACCE4815	2783.8125	3711.75	usr026	Ralph	Ramos	Russia
INV1405	2014/1/4	ACCE4965	404.9925	539.99	usr026	Ralph	Ramos	Russia
INV1412	2014/6/9	BIKE3615	1264.575	1686.1	usr040	Judy	Snyder	Russia
INV1418	2015/10/28	BIKE3615	1264.575	1686.1	usr042	Jessica	Larson	Russia
INV1427	2013/9/15	CLTH4665	244.5	326	usr034	Gloria	Fisher	Russia
INV1442	2013/4/10	ACCE4965	1619.97	2159.96	usr016	Kevin	Edwards	Russia
INV1461	2014/9/19	CLTH4665	1149.15	1532.2	usr019	William	Grant	Russia
INV1475	2015/6/2	BIKE4065	180.405	240.54	usr012	Terry	Ruiz	Russia
INV1504	2015/4/18	BIKE4065	180.405	240.54	usr021	Doris	Jones	Russia
INV1505	2015/3/20	BIKE4065	270.6075	360.81	usr032	Joe	Perry	Russia
INV1507	2014/5/23	BIKE4515	1000.26	1333.68	usr046	Kathleen	Scott	Russia
INV1521	2014/4/14	BIKE4515	750.195	1000.26	usr022	Elizabeth	Weaver	Russia
INV1524	2015/6/20	BIKE4065	451.0125	601.35	usr014	Joe	Warren	Russia
INV1531	2013/1/12	BIKE4065	270.6075	360.81	usr035	Willie	Jackson	Russia
INV1537	2016/1/17	ACCE4965	2024.9625	2699.95	usr023	Randy	Brown	Russia
INV1544	2014/4/2	BIKE3615	1011.66	1348.88	usr012	Terry	Ruiz	Russia
INV1563	2015/1/14	CLTH4665	513.45	684.6	usr030	Frank	Fernandez	Russia
INV1570	2014/3/19	BIKE4065	360.81	481.08	usr024	Barbara	Martinez	Russia
INV1590	2014/2/12	BIKE4065	360.81	481.08	usr050	Maria	Stanley	Russia
INV1593	2014/2/27	ACCE4815	2783.8125	3711.75	usr003	Wayne	Parker	Russia
INV1601	2014/3/9	CLTH4215	825	1100	usr030	Frank	Fernandez	Russia
INV1626	2014/6/26	CLTH4665	1173.6	1564.8	usr014	Joe	Warren	Russia
INV1634	2013/2/1	CLTH4215	525	700	usr028	Jennifer	Bell	Russia
INV1646	2014/4/16	ACCE4965	1619.97	2159.96	usr046	Kathleen	Scott	Russia
INV1652	2014/12/18	BIKE3615	505.83	674.44	usr002	Dorothy	Hill	Russia
INV1658	2013/11/29	ACCE4965	1214.9775	1619.97	usr028	Jennifer	Bell	Russia
INV1666	2013/3/11	CLTH4215	131.25	175	usr007	Christina	Cook	Russia
INV1688	2016/3/24	BIKE4065	451.0125	601.35	usr017	Donald	Thomas	Russia
INV1732	2013/6/27	BIKE4515	500.13	666.84	usr012	Terry	Ruiz	Russia
INV1740	2015/8/24	BIKE4065	90.2025	120.27	usr048	Debra	Riley	Russia
INV1760	2013/10/20	CLTH4665	513.45	684.6	usr005	Annie	Fox	Russia
INV1781	2014/11/10	ACCE4965	404.9925	539.99	usr012	Terry	Ruiz	Russia
INV1784	2013/3/12	ACCE4965	809.985	1079.98	usr021	Doris	Jones	Russia
INV1790	2015/2/21	ACCE4815	1670.2875	2227.05	usr016	Kevin	Edwards	Russia
INV1793	2014/9/13	ACCE4965	809.985	1079.98	usr019	William	Grant	Russia
INV1795	2014/12/21	CLTH4665	1002.45	1336.6	usr037	Samuel	Martin	Russia
INV1806	2016/1/5	CLTH4215	150	200	usr005	Annie	Fox	Russia
INV1810	2015/10/26	ACCE4965	2024.9625	2699.95	usr018	Roy	Jackson	Russia
INV1835	2013/5/7	CLTH4215	918.75	1225	usr021	Doris	Jones	Russia
INV1860	2015/2/18	CLTH4665	1173.6	1564.8	usr009	Andrew	Andrews	Russia
INV1861	2013/6/14	BIKE4515	750.195	1000.26	usr002	Dorothy	Hill	Russia
INV1903	2015/6/16	BIKE4065	270.6075	360.81	usr012	Terry	Ruiz	Russia
INV1910	2014/6/21	BIKE4065	90.2025	120.27	usr019	William	Grant	Russia
INV1917	2013/7/30	CLTH4215	431.25	575	usr023	Randy	Brown	Russia
INV1945	2014/10/23	ACCE4815	556.7625	742.35	usr018	Roy	Jackson	Russia
INV1951	2015/3/8	BIKE4065	90.2025	120.27	usr026	Ralph	Ramos	Russia
INV1953	2014/7/17	BIKE4515	750.195	1000.26	usr050	Maria	Stanley	Russia
INV1976	2014/1/13	BIKE3615	252.915	337.22	usr016	Kevin	Edwards	Russia
INV1992	2014/6/19	ACCE4965	2024.9625	2699.95	usr005	Annie	Fox	Russia
INV1998	2014/4/15	BIKE4515	500.13	666.84	usr014	Joe	Warren	Russia
INV2025	2015/11/30	ACCE4815	556.7625	742.35	usr041	Lillian	Mills	Russia
INV2027	2015/7/6	BIKE3615	505.83	674.44	usr009	Andrew	Andrews	Russia
INV2028	2015/11/21	CLTH4665	268.95	358.6	usr022	Elizabeth	Weaver	Russia
INV2029	2013/11/25	BIKE3615	1264.575	1686.1	usr042	Jessica	Larson	Russia
INV2037	2014/7/25	BIKE4065	180.405	240.54	usr020	Bobby	Bishop	Russia
INV2052	2013/2/10	BIKE4065	90.2025	120.27	usr032	Joe	Perry	Russia
INV2056	2014/1/25	BIKE3615	505.83	674.44	usr036	Nicole	Mendoza	Russia
INV2057	2015/7/18	ACCE4815	2227.05	2969.4	usr018	Roy	Jackson	Russia
INV2100	2015/10/25	ACCE4815	1113.525	1484.7	usr012	Terry	Ruiz	Russia
INV2113	2013/4/30	ACCE4965	1214.9775	1619.97	usr016	Kevin	Edwards	Russia
INV2149	2013/4/16	ACCE4965	809.985	1079.98	usr007	Christina	Cook	Russia
INV2163	2013/11/21	BIKE4515	1000.26	1333.68	usr036	Nicole	Mendoza	Russia
INV2173	2015/8/13	BIKE4065	270.6075	360.81	usr036	Nicole	Mendoza	Russia
INV2177	2015/7/13	CLTH4215	150	200	usr004	Willie	Montgomery	Russia
INV2178	2013/9/9	BIKE4065	360.81	481.08	usr033	Keith	Cox	Russia
INV2181	2015/9/11	BIKE4515	1000.26	1333.68	usr008	Rachel	Arnold	Russia
INV2203	2014/10/20	ACCE4815	1113.525	1484.7	usr041	Lillian	Mills	Russia
INV2212	2013/12/26	BIKE3615	1264.575	1686.1	usr007	Christina	Cook	Russia
INV2216	2014/5/13	BIKE4065	270.6075	360.81	usr034	Gloria	Fisher	Russia
INV2243	2015/2/25	BIKE4515	1250.325	1667.1	usr011	Edward	Kennedy	Russia
INV2245	2014/8/6	CLTH4665	1075.8	1434.4	usr028	Jennifer	Bell	Russia
INV2269	2013/9/9	ACCE4815	1113.525	1484.7	usr037	Samuel	Martin	Russia
INV2277	2013/5/19	BIKE3615	1011.66	1348.88	usr041	Lillian	Mills	Russia
INV2278	2014/10/26	BIKE3615	758.745	1011.66	usr015	Melissa	Lynch	Russia
INV2282	2013/5/5	ACCE4815	1113.525	1484.7	usr021	Doris	Jones	Russia
INV2296	2016/2/25	BIKE4515	1250.325	1667.1	usr017	Donald	Thomas	Russia
INV2311	2016/2/13	BIKE4065	270.6075	360.81	usr050	Maria	Stanley	Russia
INV2323	2014/3/30	ACCE4965	404.9925	539.99	usr033	Keith	Cox	Russia
INV2326	2013/4/22	BIKE4065	360.81	481.08	usr037	Samuel	Martin	Russia
INV2334	2016/3/25	BIKE4515	500.13	666.84	usr034	Gloria	Fisher	Russia
INV2341	2015/3/18	CLTH4665	1100.25	1467	usr004	Willie	Montgomery	Russia
INV2346	2015/3/19	BIKE4515	1250.325	1667.1	usr037	Samuel	Martin	Russia
INV2347	2013/7/27	ACCE4815	2783.8125	3711.75	usr029	Kelly	Howell	Russia
INV2349	2014/8/9	ACCE4965	809.985	1079.98	usr039	Samuel	Cruz	Russia
INV2358	2014/1/5	CLTH4215	131.25	175	usr020	Bobby	Bishop	Russia
INV2369	2014/8/17	ACCE4815	1670.2875	2227.05	usr017	Donald	Thomas	Russia
INV2374	2013/4/21	BIKE4515	1250.325	1667.1	usr027	Patricia	Jacobs	Russia
INV2393	2014/3/6	BIKE4515	500.13	666.84	usr032	Joe	Perry	Russia
INV2397	2015/6/11	BIKE4065	90.2025	120.27	usr043	Raymond	Johnston	Russia
INV2407	2014/9/4	CLTH4215	75	100	usr050	Maria	Stanley	Russia
INV2413	2014/4/24	CLTH4215	768.75	1025	usr024	Barbara	Martinez	Russia
INV2414	2014/5/11	ACCE4815	2227.05	2969.4	usr019	William	Grant	Russia
INV2436	2015/3/17	BIKE3615	505.83	674.44	usr004	Willie	Montgomery	Russia
INV2439	2015/8/16	BIKE4515	250.065	333.42	usr035	Willie	Jackson	Russia
INV2441	2014/11/3	ACCE4965	404.9925	539.99	usr009	Andrew	Andrews	Russia
INV2483	2016/4/3	ACCE4965	1619.97	2159.96	usr030	Frank	Fernandez	Russia
INV2504	2013/1/30	BIKE3615	758.745	1011.66	usr048	Debra	Riley	Russia
INV2530	2014/7/21	ACCE4815	2227.05	2969.4	usr020	Bobby	Bishop	Russia
INV2535	2015/3/9	BIKE4515	750.195	1000.26	usr050	Maria	Stanley	Russia
INV2543	2013/3/17	BIKE4065	90.2025	120.27	usr004	Willie	Montgomery	Russia
INV2553	2015/11/15	ACCE4965	404.9925	539.99	usr047	Martin	King	Russia
INV2559	2016/1/9	BIKE4515	1250.325	1667.1	usr022	Elizabeth	Weaver	Russia
INV2563	2014/6/8	BIKE4065	90.2025	120.27	usr026	Ralph	Ramos	Russia
INV2579	2014/4/4	CLTH4215	243.75	325	usr026	Ralph	Ramos	Russia
INV2583	2013/8/7	BIKE4065	90.2025	120.27	usr027	Patricia	Jacobs	Russia
INV2602	2015/6/10	CLTH4665	1026.9	1369.2	usr034	Gloria	Fisher	Russia
INV2646	2013/12/29	CLTH4215	825	1100	usr050	Maria	Stanley	Russia
INV2650	2015/2/14	BIKE3615	758.745	1011.66	usr041	Lillian	Mills	Russia
INV2656	2015/6/28	BIKE4515	500.13	666.84	usr033	Keith	Cox	Russia
INV2662	2014/7/29	ACCE4815	1670.2875	2227.05	usr026	Ralph	Ramos	Russia
INV2667	2016/4/5	CLTH4215	337.5	450	usr038	Douglas	Jenkins	Russia
INV2670	2013/1/4	CLTH4665	268.95	358.6	usr010	Gregory	Sanders	Russia
INV2673	2014/8/22	ACCE4965	809.985	1079.98	usr018	Roy	Jackson	Russia
INV2682	2015/5/9	BIKE4065	270.6075	360.81	usr040	Judy	Snyder	Russia
INV2684	2014/11/17	ACCE4965	1214.9775	1619.97	usr019	William	Grant	Russia
INV2694	2015/4/1	CLTH4665	513.45	684.6	usr031	Margaret	Matthews	Russia
INV2695	2015/1/4	ACCE4965	2024.9625	2699.95	usr005	Annie	Fox	Russia
INV2698	2015/6/21	ACCE4965	809.985	1079.98	usr002	Dorothy	Hill	Russia
INV2724	2014/1/15	CLTH4665	317.85	423.8	usr041	Lillian	Mills	Russia
INV2753	2014/6/19	CLTH4215	862.5	1150	usr042	Jessica	Larson	Russia
INV2781	2014/2/24	CLTH4665	635.7	847.6	usr024	Barbara	Martinez	Russia
INV2798	2014/8/2	BIKE4065	180.405	240.54	usr013	Louis	Rice	Russia
INV2810	2015/12/1	BIKE4515	750.195	1000.26	usr049	Rose	Stone	Russia
INV2818	2013/8/17	CLTH4215	18.75	25	usr046	Kathleen	Scott	Russia
INV2830	2013/5/13	BIKE3615	505.83	674.44	usr048	Debra	Riley	Russia
INV2843	2013/6/4	ACCE4965	1619.97	2159.96	usr032	Joe	Perry	Russia
INV2848	2014/8/14	ACCE4965	2024.9625	2699.95	usr044	Clarence	Ortiz	Russia
INV2849	2015/5/31	BIKE4515	500.13	666.84	usr023	Randy	Brown	Russia
INV2855	2015/6/24	ACCE4815	1113.525	1484.7	usr024	Barbara	Martinez	Russia
INV2865	2016/1/19	CLTH4665	122.25	163	usr038	Douglas	Jenkins	Russia
INV2867	2016/3/9	BIKE4065	451.0125	601.35	usr007	Christina	Cook	Russia
INV2873	2013/1/7	BIKE3615	1011.66	1348.88	usr036	Nicole	Mendoza	Russia
INV2891	2013/1/15	BIKE3615	1264.575	1686.1	usr048	Debra	Riley	Russia
INV2903	2014/2/18	ACCE4965	809.985	1079.98	usr007	Christina	Cook	Russia
INV2909	2013/8/25	BIKE4065	451.0125	601.35	usr028	Jennifer	Bell	Russia
INV2915	2013/4/25	BIKE4065	270.6075	360.81	usr050	Maria	Stanley	Russia
INV2921	2015/1/11	ACCE4815	1670.2875	2227.05	usr041	Lillian	Mills	Russia
INV2922	2016/4/13	BIKE4515	1000.26	1333.68	usr028	Jennifer	Bell	Russia
INV2929	2013/10/20	CLTH4665	855.75	1141	usr023	Randy	Brown	Russia
INV2938	2013/4/22	CLTH4215	806.25	1075	usr022	Elizabeth	Weaver	Russia
INV2941	2013/4/17	ACCE4815	556.7625	742.35	usr033	Keith	Cox	Russia
INV2962	2014/9/19	BIKE3615	252.915	337.22	usr038	Douglas	Jenkins	Russia
INV2985	2014/11/14	BIKE4065	90.2025	120.27	usr028	Jennifer	Bell	Russia
INV2987	2014/2/3	ACCE4815	556.7625	742.35	usr020	Bobby	Bishop	Russia
INV3041	2013/11/5	BIKE4515	250.065	333.42	usr024	Barbara	Martinez	Russia
INV3051	2015/9/2	ACCE4965	1619.97	2159.96	usr048	Debra	Riley	Russia
INV3052	2013/9/1	CLTH4215	862.5	1150	usr016	Kevin	Edwards	Russia
INV3058	2014/4/13	BIKE4065	451.0125	601.35	usr026	Ralph	Ramos	Russia
INV3061	2014/7/24	ACCE4965	1214.9775	1619.97	usr013	Louis	Rice	Russia
INV3066	2014/1/2	CLTH4215	412.5	550	usr035	Willie	Jackson	Russia
INV3076	2015/9/24	BIKE3615	1264.575	1686.1	usr025	David	Carr	Russia
INV3081	2016/1/27	BIKE4065	270.6075	360.81	usr043	Raymond	Johnston	Russia
INV3091	2015/10/21	ACCE4965	404.9925	539.99	usr006	Dorothy	Garrett	Russia
INV3096	2015/10/11	BIKE3615	1264.575	1686.1	usr025	David	Carr	Russia
INV3098	2013/6/18	CLTH4665	978	1304	usr015	Melissa	Lynch	Russia
INV3110	2013/10/20	BIKE4065	270.6075	360.81	usr011	Edward	Kennedy	Russia
INV3116	2015/5/24	ACCE4965	2024.9625	2699.95	usr009	Andrew	Andrews	Russia
INV3130	2013/8/18	BIKE4515	750.195	1000.26	usr045	Frances	Walker	Russia
INV3149	2013/2/21	ACCE4965	2024.9625	2699.95	usr039	Samuel	Cruz	Russia
INV3162	2013/3/13	BIKE4515	1000.26	1333.68	usr020	Bobby	Bishop	Russia
INV3165	2013/11/7	BIKE4065	270.6075	360.81	usr049	Rose	Stone	Russia
INV3176	2013/3/30	ACCE4815	2783.8125	3711.75	usr024	Barbara	Martinez	Russia
INV3189	2014/3/17	ACCE4815	1670.2875	2227.05	usr020	Bobby	Bishop	Russia
INV3192	2015/6/29	ACCE4815	1670.2875	2227.05	usr016	Kevin	Edwards	Russia
INV3198	2015/1/4	BIKE4515	1000.26	1333.68	usr048	Debra	Riley	Russia
INV3225	2014/11/18	CLTH4665	1149.15	1532.2	usr029	Kelly	Howell	Russia
INV3233	2014/1/17	CLTH4665	1198.05	1597.4	usr039	Samuel	Cruz	Russia
INV3241	2013/9/17	BIKE4065	90.2025	120.27	usr019	William	Grant	Russia
INV3248	2014/1/1	BIKE4065	360.81	481.08	usr011	Edward	Kennedy	Russia
INV3250	2014/6/14	BIKE3615	1264.575	1686.1	usr028	Jennifer	Bell	Russia
INV3267	2014/12/29	ACCE4965	404.9925	539.99	usr003	Wayne	Parker	Russia
INV3281	2015/12/14	ACCE4965	809.985	1079.98	usr049	Rose	Stone	Russia
INV3291	2015/10/29	CLTH4215	525	700	usr049	Rose	Stone	Russia
INV3297	2014/12/9	CLTH4215	525	700	usr048	Debra	Riley	Russia
INV3299	2015/2/10	ACCE4965	404.9925	539.99	usr005	Annie	Fox	Russia
INV3305	2013/9/12	BIKE4065	180.405	240.54	usr042	Jessica	Larson	Russia
INV3320	2014/3/26	CLTH4215	750	1000	usr021	Doris	Jones	Russia
INV3324	2015/11/22	BIKE4065	360.81	481.08	usr001	Elizabeth	Hayes	Russia
INV3328	2013/2/17	ACCE4815	2227.05	2969.4	usr032	Joe	Perry	Russia
INV3358	2013/1/30	ACCE4965	2024.9625	2699.95	usr007	Christina	Cook	Russia
INV3364	2014/5/23	BIKE4065	360.81	481.08	usr037	Samuel	Martin	Russia
INV3377	2015/11/1	BIKE4065	180.405	240.54	usr041	Lillian	Mills	Russia
INV3389	2013/7/1	ACCE4965	1619.97	2159.96	usr024	Barbara	Martinez	Russia
INV3397	2014/8/28	ACCE4965	404.9925	539.99	usr017	Donald	Thomas	Russia
INV3402	2015/2/19	CLTH4215	825	1100	usr004	Willie	Montgomery	Russia
INV3421	2014/4/2	BIKE4515	500.13	666.84	usr031	Margaret	Matthews	Russia
INV3434	2016/4/7	ACCE4965	1214.9775	1619.97	usr006	Dorothy	Garrett	Russia
INV3436	2015/8/26	CLTH4665	220.05	293.4	usr038	Douglas	Jenkins	Russia
INV3462	2016/2/13	ACCE4965	1214.9775	1619.97	usr012	Terry	Ruiz	Russia
INV3463	2014/10/12	ACCE4815	1113.525	1484.7	usr005	Annie	Fox	Russia
INV3465	2015/4/8	CLTH4215	881.25	1175	usr029	Kelly	Howell	Russia
INV3487	2014/9/28	CLTH4215	675	900	usr002	Dorothy	Hill	Russia
INV3504	2013/6/30	BIKE3615	505.83	674.44	usr033	Keith	Cox	Russia
INV3513	2014/12/23	CLTH4215	262.5	350	usr015	Melissa	Lynch	Russia
INV3521	2014/3/30	CLTH4215	281.25	375	usr017	Donald	Thomas	Russia
INV3541	2014/11/22	ACCE4815	556.7625	742.35	usr027	Patricia	Jacobs	Russia
INV3546	2013/7/6	BIKE3615	758.745	1011.66	usr041	Lillian	Mills	Russia
INV3550	2015/10/11	BIKE4515	750.195	1000.26	usr027	Patricia	Jacobs	Russia
INV3564	2014/9/18	BIKE4065	180.405	240.54	usr003	Wayne	Parker	Russia
INV3568	2013/6/14	BIKE3615	758.745	1011.66	usr021	Doris	Jones	Russia
INV3587	2014/7/11	CLTH4215	206.25	275	usr021	Doris	Jones	Russia
INV3591	2016/4/16	BIKE4065	180.405	240.54	usr019	William	Grant	Russia
